,symbol1,symbol2
6157,TRIM28,ILK
6158,PDPK1,ILK
6159,CDIPT,ILK
6160,LONP1,ILK
6161,HSP90AB1,ILK
6162,GEMIN4,ILK
6163,TMSB4X,ILK
6164,ACACA,ILK
6165,DNAJA1,ILK
6166,DDX3X,ILK
6167,CASP9,ILK
6168,ERH,ILK
6169,HNRNPL,ILK
6170,BAG2,ILK
6171,MIF,ILK
6172,FN1,ILK
6173,CTNNB1,ILK
6174,ILVBL,ILK
6175,S100A9,ILK
6176,OTUD4,ILK
6177,SHMT2,ILK
6178,ATP2A2,ILK
6179,VPS26A,ILK
6180,ITGA5,ILK
6181,DNAJA2,ILK
6182,SERPINA4,ILK
6183,AIFM1,ILK
6184,CKB,ILK
6185,HNRNPM,ILK
6186,HNRNPF,ILK
6187,HAX1,ILK
6188,CTSD,ILK
6189,RPN1,ILK
6190,SHC1,ILK
6191,POLR2B,ILK
6192,RRP8,ILK
6193,DPM1,ILK
6194,HAUS5,ILK
6195,HSP90AA1,ILK
6196,ABCE1,ILK
6197,ITGB3,ILK
6198,ILF3,ILK
6199,HSPA6,ILK
6200,SCO2,ILK
6201,ARRB1,ILK
6202,CCT5,ILK
6203,TRAFD1,ILK
6204,ZNF133,ILK
6205,ZNF205,ILK
6206,TUBB4A,ILK
6207,RAN,ILK
6208,SSR1,ILK
6209,SLC16A1,ILK
6210,KIF2A,ILK
6211,CCT3,ILK
6212,MARS,ILK
6213,NDUFA4,ILK
6214,CCT6A,ILK
6215,HSPB1,ILK
6216,ITGAV,ILK
6217,ITGB2,ILK
6218,NDUFS3,ILK
6219,PRKAR1A,ILK
6220,SLC25A1,ILK
6221,CAD,ILK
6222,TUBA4A,ILK
6223,CALU,ILK
6224,ATP5B,ILK
6225,CTNNA1,ILK
6226,STK4,ILK
6227,XPO1,ILK
6228,NCK2,ILK
6229,PAK1,ILK
6230,SSBP1,ILK
6231,PPP1CA,ILK
6232,DDX5,ILK
6233,ARRB2,ILK
6234,RIPK4,ILK
6235,CAV1,ILK
6236,SLC12A2,ILK
6237,PFKP,ILK
6238,NOTCH1,ILK
6239,ATP5I,ILK
6240,UBC,FHL1
6241,SMAD4,FHL1
6242,MAPK1,FHL1
6243,IGFBP5,FHL1
6244,AKT1,FHL1
6245,DEAF1,FHL1
6246,MYBPC1,FHL1
6247,JUN,FHL1
6248,CSNK1D,FHL1
6249,EPB41,FHL1
6250,PPP2CB,FHL1
6251,ZNF16,FHL1
6252,SMAD3,FHL1
6253,CBX4,FHL1
6254,RING1,FHL1
6255,KCNA5,FHL1
6256,NRIP1,FHL1
6257,SP1,FHL1
6258,SRF,FHL1
6259,EP300,FHL1
6260,MCC,FHL1
6261,ESR1,FHL1
6262,PRNP,FHL1
6263,RBPJ,FHL1
6264,ENO1,FHL1
6265,G3BP1,FHL1
6266,AKAP12,FHL1
6267,EED,FHL1
6268,EWSR1,FHL1
6269,PLIN3,DSG2
6270,PDGFRA,DSG2
6271,FLNA,DSG2
6272,PDHA1,DSG2
6273,EED,DSG2
6274,RYK,DSG2
6275,ACTR2,DSG2
6276,ABCE1,DSG2
6277,DLST,DSG2
6278,JUN,DSG2
6279,IQGAP1,DSG2
6280,UBE2A,DSG2
6281,DSC1,DSG2
6282,TUBB3,DSG2
6283,OBSL1,DSG2
6284,MYH9,DSG2
6285,ADAM17,FHL2
6286,ZBTB16,FHL2
6287,CREB1,FHL2
6288,REL,FHL2
6289,PFKM,FHL2
6290,CAPN1,FHL2
6291,MDM2,FHL2
6292,TOB1,FHL2
6293,UBC,FHL2
6294,ESR1,FHL2
6295,ATF3,FHL2
6296,AK1,FHL2
6297,IER3,FHL2
6298,CSN2,FHL2
6299,PDHB,FHL2
6300,E2F3,FHL2
6301,SMAD4,FHL2
6302,CSK,FHL2
6303,HCFC1,FHL2
6304,ID3,FHL2
6305,SIGLEC6,FHL2
6306,CNOT1,FHL2
6307,BIN1,FHL2
6308,SP1,FHL2
6309,FOXO1,FHL2
6310,TFAP2A,FHL2
6311,MAPK1,FHL2
6312,MCM2,FHL2
6313,IDH1,FHL2
6314,ZNF3,FHL2
6315,ECH1,FHL2
6316,HCK,FHL2
6317,CKM,FHL2
6318,SP2,FHL2
6319,SMAD3,FHL2
6320,ODAM,FHL2
6321,MCM7,FHL2
6322,ITGA2,FHL2
6323,E2F1,FHL2
6324,ITGA7,FHL2
6325,ITGB2,FHL2
6326,MYBPC1,FHL2
6327,APP,FHL2
6328,IGFBP5,FHL2
6329,JUN,FHL2
6330,GABPB1,FHL2
6331,EP300,FHL2
6332,STAT3,FHL2
6333,CTNNB1,FHL2
6334,ATXN1,FHL2
6335,HAND1,FHL2
6336,MYC,FHL2
6337,WT1,FHL2
6338,ITGA3,FHL2
6339,PTCH1,FHL2
6340,BMPR2,FHL2
6341,SRF,FHL2
6342,AR,FHL2
6343,ZFYVE9,FHL2
6344,ITGB5,FHL2
6345,RFX3,FHL2
6346,GABPA,FHL2
6347,DCTN3,FHL2
6348,FHL3,FHL2
6349,CAPZA2,FHL2
6350,TNFRSF8,FHL2
6351,SFPQ,FHL2
6352,EEF1A1,FHL2
6353,HEXIM1,FHL2
6354,OBSL1,FLNC
6355,TUBB3,FLNC
6356,PSMD12,FLNC
6357,DVL1,FLNC
6358,SF3A3,FLNC
6359,DYNC1H1,FLNC
6360,TXNL1,FLNC
6361,XIRP2,FLNC
6362,CAPN3,FLNC
6363,CUL3,FLNC
6364,INPPL1,FLNC
6365,ENO1,FLNC
6366,ERI2,FLNC
6367,CDK2,FLNC
6368,CRK,FLNC
6369,TNFAIP1,FLNC
6370,GNG3,FLNC
6371,FOXF1,FLNC
6372,NPM1,FLNC
6373,SYNM,FLNC
6374,PIK3R1,FLNC
6375,SGCG,FLNC
6376,MAP2K4,FLNC
6377,JUN,FLNC
6378,DYSF,FLNC
6379,PSMC4,FLNC
6380,EEF1D,FLNC
6381,DCTN1,FLNC
6382,IKBKB,FLNC
6383,FYN,FLNC
6384,PSMD3,FLNC
6385,PRKAB2,FLNC
6386,PLCG1,FLNC
6387,MLH1,FLNC
6388,MCM2,FLNC
6389,TNFAIP8,FLNC
6390,FURIN,FLNC
6391,ABL1,FLNC
6392,FLNB,FLNC
6393,ADRA1A,FLNC
6394,PAX4,FLNC
6395,NCK1,FLNC
6396,ANKRD28,FLNC
6397,OTUD4,FLNC
6398,ANK3,FLNC
6399,PRKCA,FLNC
6400,UBE2I,FLNC
6401,FN1,FLNC
6402,VCAM1,FLNC
6403,FRYL,FLNC
6404,GRB2,FLNC
6405,WWP2,SCN5A
6406,PTPN3,SCN5A
6407,CDK2,SCN5A
6408,PRMT5,SCN5A
6409,SNTA1,SCN5A
6410,CAMK2D,SCN5A
6411,FGF12,SCN5A
6412,CBL,SCN5A
6413,RGS3,SCN5A
6414,CAV3,SCN5A
6415,SNTB2,SCN5A
6416,DLG1,SCN5A
6417,ANK3,SCN5A
6418,NEDD4,SCN5A
6419,PRMT3,SCN5A
6420,RGS2,SCN5A
6421,DLG4,SCN5A
6422,SNTB1,SCN5A
6423,MYH9,MYBPC3
6424,CUL1,MYBPC3
6425,CNN1,MYBPC3
6426,ACTB,MYBPC3
6427,CAPN1,MYBPC3
6428,SVIL,MYBPC3
6429,MYOM2,ANKRD1
6430,TULP3,ANKRD1
6431,DYSF,ANKRD1
6432,CASQ2,ANKRD1
6433,MYL1,ANKRD1
6434,DNAJB6,ANKRD1
6435,ARHGDIB,ANKRD1
6436,MYBPC1,ANKRD1
6437,LRPPRC,ANKRD1
6438,DST,ANKRD1
6439,APC,LAMA4
6440,LGALS9,LAMA4
6441,UNC119,LAMA4
6442,GAPDH,LAMA4
6443,MCAM,LAMA4
6444,MEF2C,LAMA4
6445,SUMO2,LAMA4
6446,LGALS8,LAMA4
6447,TP53,LAMA4
6448,PTN,LAMA4
6449,BCAM,LAMA4
6450,SUMO3,LAMA4
6451,EEF1A1,LAMA4
6452,LGALS3,LAMA4
6453,TUBB2A,LAMA4
6454,IL6ST,CTF1
6455,LIFR,CTF1
6456,TAF7,CTF1
6457,APP,CTF1
6458,EP300,CTF1
6459,MANBA,TAZ
6460,NID1,TAZ
6461,CA11,TAZ
6462,FAT1,TAZ
6463,NID2,TAZ
6464,HLA-F,TAZ
6465,GSK3B,TAZ
6466,LATS1,TAZ
6467,DVL2,TAZ
6468,ITGA8,TAZ
6469,ITGAV,TAZ
6470,MELTF,TAZ
6471,COL6A2,TAZ
6472,SLC9A3R2,TAZ
6473,GPC3,TAZ
6474,PLAUR,TAZ
6475,COL18A1,TAZ
6476,PLTP,TAZ
6477,HSPD1,TAZ
6478,CSNK1E,TAZ
6479,NAGA,TAZ
6480,YWHAE,TAZ
6481,LRP5,TAZ
6482,NDST2,TAZ
6483,NAGLU,TAZ
6484,STK3,TAZ
6485,MGRN1,TAZ
6486,GUSB,TAZ
6487,IDS,TAZ
6488,ADAM10,TAZ
6489,BTD,TAZ
6490,BMP7,TAZ
6491,PAM,TAZ
6492,ITGA7,TAZ
6493,MAN2A2,TAZ
6494,CACNA2D1,TAZ
6495,GALNS,TAZ
6496,ADAM11,TAZ
6497,HYAL2,TAZ
6498,LRP6,TAZ
6499,ADAMTS2,TAZ
6500,MBTPS1,TAZ
6501,NRP2,TAZ
6502,CHGB,TAZ
6503,H6PD,TAZ
6504,PLXNA2,TAZ
6505,NDST1,TAZ
6506,B2M,HFE
6507,UBA52,HFE
6508,TFRC,HFE
6509,HSPA5,HFE
6510,TF,HFE
6511,ABCA1,PDLIM3
6512,RANBP2,PDLIM3
6513,APP,CAVIN4
6514,XPO1,MYPN
6515,NEB,MYPN
6516,ANKRD23,MYPN
6517,ACTN3,MYPN
6518,CAPZA2,MYPN
6519,MCM2,MYPN
6520,BAG6,MYPN
6521,TRIM25,MYPN
6522,ACTA1,ABRA
6523,ABLIM1,ABRA
6524,ABLIM3,ABRA
6525,MYC,ABRA
6526,ACTB,ABRA
6527,ABLIM2,ABRA
6528,BDKRB2,SYNE1
6529,APC,SYNE1
6530,KSR1,SYNE1
6531,NUP107,SYNE1
6532,TERF2,SYNE1
6533,CDC42,SYNE1
6534,PAK1,SYNE1
6535,IFI16,SYNE1
6536,SUZ12,SYNE1
6537,CAPN1,SYNE1
6538,SH3BP5,SYNE1
6539,SUN1,SYNE1
6540,OBSL1,SYNE1
6541,MYOM1,SYNE1
6542,TRIM29,SYNE1
6543,ECM29,SYNE1
6544,MUSK,SYNE1
6545,TGFB1,SYNE1
6546,MCM2,SYNE1
6547,MYC,SYNE1
6548,POC5,ALMS1
6549,TRIM25,ALMS1
6550,THSD4,ALMS1
6551,AMOT,ALMS1
6552,KIAA0753,ALMS1
6553,DYSF,ALMS1
6554,LACC1,ALMS1
6555,CEP104,ALMS1
6556,DEF8,ALMS1
6557,CEP97,ALMS1
6558,LIG4,ALMS1
6559,CEP120,ALMS1
6560,SRPK2,ALMS1
6561,SKP2,ALMS1
6562,CNTROB,ALMS1
6563,SKAP1,ALMS1
6564,MLF1,ALMS1
6565,CDC16,ALMS1
6566,NCAPH2,ALMS1
6567,RBFOX2,GATAD1
6568,ATXN1,GATAD1
6569,ARID4B,GATAD1
6570,MORF4L2,GATAD1
6571,SREK1IP1,GATAD1
6572,BANP,GATAD1
6573,BRMS1L,GATAD1
6574,EPHA2,GATAD1
6575,ENO1,GATAD1
6576,E4F1,GATAD1
6577,KDM5A,GATAD1
6578,SHMT2,GATAD1
6579,SS18L1,GATAD1
6580,ZNF143,GATAD1
6581,EMSY,GATAD1
6582,QSER1,GATAD1
6583,SIN3B,GATAD1
6584,SAP30,GATAD1
6585,RBBP4,GATAD1
6586,NFE2L1,GATAD1
6587,HDAC1,GATAD1
6588,NPAT,GATAD1
6589,TNRC18,GATAD1
6590,FOXK1,GATAD1
6591,RBBP7,GATAD1
6592,MAPK3,SYNE2
6593,OBSL1,SYNE2
6594,MORC3,SYNE2
6595,THOP1,SYNE2
6596,ARRB2,SYNE2
6597,TERF2,SYNE2
6598,MAPK8IP2,SYNE2
6599,S100A4,SYNE2
6600,JUN,SYNE2
6601,UBC,SYNE2
6602,CDC37,SYNE2
6603,CTDNEP1,SYNE2
6604,BIN1,SYNE2
6605,PRPF4,SYNE2
6606,RNASEH2B,SYNE2
6607,MRPL58,SYNE2
6608,MAPK1,SYNE2
6609,PML,SYNE2
6610,BCAR1,SYNE2
6611,VAPB,SYNE2
6612,TERF1,SYNE2
6613,TBC1D16,SYNE2
6614,TMEM67,SYNE2
6615,CEP170,SYNE2
6616,TRIM25,SYNE2
6617,CUL7,SYNE2
6618,SUN1,SYNE2
6619,SOD1,SYNE2
6620,APC,SYNE2
6621,SUPT5H,SYNE2
6622,BRAP,SYNE2
6623,ABI1,SYNE2
6624,CPSF6,TTN
6625,ACTN3,TTN
6626,MCM2,TTN
6627,CAPN3,TTN
6628,CHD4,TTN
6629,SGCG,TTN
6630,ATP5D,TTN
6631,UBE2I,TTN
6632,PYGM,TTN
6633,CCT6A,TTN
6634,MED19,TTN
6635,YES1,TTN
6636,ENO1,TTN
6637,SP1,TTN
6638,CEP57,TTN
6639,CDK2,TTN
6640,PHGDH,TTN
6641,ARRB1,TTN
6642,VDAC1,TTN
6643,MAST2,TTN
6644,MYBPC1,TTN
6645,ACTA1,TTN
6646,UBE2A,TTN
6647,ABLIM2,TTN
6648,MYH9,TTN
6649,YWHAQ,TTN
6650,ITGB5,TTN
6651,PARD3,TTN
6652,SF1,TTN
6653,TGFBR1,TTN
6654,EXOSC10,TTN
6655,MYOM2,TTN
6656,MED26,TTN
6657,MYCBP2,TTN
6658,ACTN4,TTN
6659,YWHAZ,TTN
6660,DFFA,TTN
6661,DNAJB6,TTN
6662,RPL12,TTN
6663,ENO3,TTN
6664,AMOT,TTN
6665,UGP2,TTN
6666,ANKRD23,TTN
6667,TLE3,TTN
6668,EWSR1,TTN
6669,GABARAP,TTN
6670,MYOM1,TTN
6671,DNAJB5,TTN
6672,VAV2,TTN
6673,SQSTM1,TTN
6674,NEK9,TTN
6675,PTK2,TTN
6676,CUL4B,TTN
6677,HSPB2,TTN
6678,LIMS1,TTN
6679,ACTN1,TTN
6680,FLNA,TTN
6681,FSTL1,TTN
6682,CUL2,TTN
6683,OBSCN,TTN
6684,CUL7,TTN
6685,ESR1,TTN
6686,MYC,TTN
6687,CUL3,TTN
6688,SRPK2,TTN
6689,PKM,TTN
6690,ANKRD28,TTN
6691,NBR1,TTN
6692,SYNM,TTN
6693,FN1,TTN
6694,TSC22D2,TTN
6695,OBSL1,TTN
6696,MAPK1,TTN
6697,NEDD8,TTN
6698,ABLIM1,TTN
6699,DYSF,TTN
6700,RBM3,TTN
6701,CLIP4,TTN
6702,FNDC3B,TTN
6703,ANK1,TTN
6704,ANXA7,TTN
6705,NEB,TTN
6706,ACTA2,TTN
6707,SGCB,SGCD
6708,SGCG,SGCD
6709,SERPINA3,SGCD
6710,ACP2,SGCD
6711,ADA,SGCD
6712,FAM241A,SGCD
6713,SGCA,SGCD
6714,HOMER1,RYR2
6715,TERF1,RYR2
6716,AKAP6,RYR2
6717,FKBP1A,RYR2
6718,HSPB2,RYR2
6719,PPP1CB,RYR2
6720,ITPR1,RYR2
6721,PRKAR2A,RYR2
6722,SNTA1,RYR2
6723,CACNA1C,RYR2
6724,CAMK2D,RYR2
6725,PRKACB,RYR2
6726,TRIM25,RYR2
6727,PRKACA,RYR2
6728,PPP1CC,RYR2
6729,MDM2,RYR2
6730,PPP1CA,RYR2
6731,FKBP1B,RYR2
6732,PRKAR2B,RYR2
6733,TERF2,RYR2
6734,SRI,RYR2
6735,MFSD8,DNAJC19
6736,COQ9,DNAJC19
6737,MAIP1,DNAJC19
6738,BIRC5,DNAJC19
6739,NDUFA4,DNAJC19
6740,HSPA9,DNAJC19
6741,APP,DNAJC19
6742,RANBP6,DNAJC19
6743,FBXO31,DNAJC19
6744,SFPQ,DNAJC19
6745,HSPA5,DNAJC19
6746,SLC2A12,DNAJC19
6747,SLC1A1,DNAJC19
6748,CCDC58,DNAJC19
6749,SLC37A3,DNAJC19
6750,TFAP2A,DNAJC19
6751,TSPAN5,DNAJC19
6752,PPP1CC,CSRNP1
6753,AQP1,CSRNP1
6754,PPP1CA,CSRNP1
6755,ELAVL1,CSRNP1
6756,RCN1,PKP2
6757,CCT7,PKP2
6758,PTPN11,PKP2
6759,CTNNB1,PKP2
6760,PTGER3,PKP2
6761,CLK2,PKP2
6762,MARK3,PKP2
6763,HIST1H1C,PKP2
6764,YWHAG,PKP2
6765,EIF2S3,PKP2
6766,G3BP1,PKP2
6767,MAPK9,PKP2
6768,AIFM1,PKP2
6769,VIM,PKP2
6770,DVL2,PKP2
6771,TUBA1B,PKP2
6772,FOS,PKP2
6773,FUS,PKP2
6774,MTUS2,PKP2
6775,GCN1,PKP2
6776,SYNCRIP,PKP2
6777,CCT5,PKP2
6778,GRN,PKP2
6779,YWHAB,PKP2
6780,RPS24,PKP2
6781,ALYREF,PKP2
6782,XPOT,PKP2
6783,CUL3,PKP2
6784,XRCC5,PKP2
6785,EFNB2,PKP2
6786,RPL7,PKP2
6787,MAST3,PKP2
6788,WDYHV1,PKP2
6789,LPAR6,PKP2
6790,YWHAE,PKP2
6791,DSC1,PKP2
6792,TIMM50,PKP2
6793,APC,PKP2
6794,PRKAR1A,PKP2
6795,UBR5,PKP2
6796,YWHAH,PKP2
6797,ATP5A1,PKP2
6798,EIF4G1,PKP2
6799,HSPB2,PKP2
6800,MCM7,PKP2
6801,XRCC6,PKP2
6802,STIP1,PKP2
6803,DVL1,PKP2
6804,MATR3,PKP2
6805,EWSR1,PKP2
6806,YWHAQ,PKP2
6807,SRSF6,PKP2
6808,ATP1A1,PKP2
6809,DHX9,PKP2
6810,ERBB2,PKP2
6811,EED,PKP2
6812,TRMT10C,PKP2
6813,SFN,PKP2
6814,KRT18,PKP2
6815,HNRNPR,PKP2
6816,SLC25A11,PKP2
6817,YWHAZ,PKP2
6818,SEC16A,PKP2
6819,GTF2B,PKP2
6820,RPS15A,PKP2
6821,CALU,PKP2
6822,PRKDC,PKP2
6823,SMAD9,PKP2
6824,TRIM28,PKP2
6825,CAD,PKP2
6826,RCN2,PKP2
6827,KRT8,PKP2
6828,UBAC2,TMEM43
6829,PTPRN,TMEM43
6830,ISG15,TMEM43
6831,FAF2,TMEM43
6832,TBRG4,TMEM43
6833,GRAMD2B,TMEM43
6834,PLIN3,TMEM43
6835,SLC8A3,TMEM43
6836,PPP6R2,TMEM43
6837,PLEKHA7,TMEM43
6838,ATP6V1E1,TMEM43
6839,RAB7A,TMEM43
6840,MMGT1,TMEM43
6841,MMS19,TMEM43
6842,APOA1,TMEM43
6843,CUL4B,TMEM43
6844,SRSF1,TMEM43
6845,TSPAN5,TMEM43
6846,SPPL2B,TMEM43
6847,MRPS5,TMEM43
6848,MCAT,TMEM43
6849,TCTN2,TMEM43
6850,ZMPSTE24,TMEM43
6851,BZW1,TMEM43
6852,TCTN3,TMEM43
6853,SIAH1,TMEM43
6854,IFI16,TMEM43
6855,RAB11A,TMEM43
6856,FDFT1,TMEM43
6857,SRSF5,WDR12
6858,INPP1,WDR12
6859,PSPC1,WDR12
6860,PPP3CB,WDR12
6861,EBNA1BP2,WDR12
6862,GTPBP4,WDR12
6863,BYSL,WDR12
6864,NIFK,WDR12
6865,XPO1,WDR12
6866,RPL7,WDR12
6867,SNF8,WDR12
6868,TOM1,WDR12
6869,HNRNPDL,WDR12
6870,PES1,WDR12
6871,DDX6,WDR12
6872,TSN,WDR12
6873,HIST1H1C,WDR12
6874,NOC3L,WDR12
6875,VPS36,WDR12
6876,TBCD,WDR12
6877,USP14,WDR12
6878,GRK5,WDR12
6879,VPS25,WDR12
6880,DDX27,WDR12
6881,CHMP7,WDR12
6882,PPP2CB,WDR12
6883,MNDA,WDR12
6884,CASQ2,WDR12
6885,CSNK2B,WDR12
6886,FTSJ3,WDR12
6887,NOTCH1,WDR12
6888,TUFM,WDR12
6889,IGHMBP2,WDR12
6890,BOP1,WDR12
6891,TXN2,WDR12
6892,TSG101,WDR12
6893,IFI16,WDR12
6894,SEPHS1,WDR12
6895,VAT1,WDR12
6896,WDR5,WDR12
6897,DDX54,WDR12
6898,KMT2E,WDR12
6899,BRIX1,WDR12
6900,TOMM34,WDR12
6901,ATF7IP,EPG5
6902,NCOA2,TXNRD2
6903,CYP2S1,TXNRD2
6904,BCAS2,TXNRD2
6905,TADA3,TXNRD2
6906,AKR1B1,TXNRD2
6907,HSCB,TXNRD2
6908,EZR,TXNRD2
6909,NCOR1,TXNRD2
6910,RDX,TXNRD2
6911,GTF2H1,TXNRD2
6912,PSMC3,TXNRD2
6913,TXNRD1,TXNRD2
6914,NCOA6,TXNRD2
6915,PNPLA2,TXNRD2
6916,APP,SLC40A1
6917,GOLM1,SLC40A1
6918,PHKG2,PRKAG2
6919,EIF3A,PRKAG2
6920,MAP1LC3A,PRKAG2
6921,STIM2,PRKAG2
6922,MAP1A,PRKAG2
6923,ASNS,PRKAG2
6924,GANAB,PRKAG2
6925,FKBP4,PRKAG2
6926,DCLRE1C,PRKAG2
6927,PRKAA2,PRKAG2
6928,ULK2,PRKAG2
6929,PRKAB2,PRKAG2
6930,WDR83,PRKAG2
6931,PGK1,PRKAG2
6932,ELAVL1,PRKAG2
6933,GEMIN2,PRKAG2
6934,MAP1B,PRKAG2
6935,PRKAA1,PRKAG2
6936,PFAS,PRKAG2
6937,PRKAG1,PRKAG2
6938,TARS,PRKAG2
6939,NF2,PRKAG2
6940,GMPS,PRKAG2
6941,SLC2A12,DOLK
6942,KCNA5,DOLK
6943,HSCB,DOLK
6944,APLNR,DOLK
6945,TNFRSF1A,DOLK
6946,CD274,DOLK
6947,UBQLN1,DOLK
6948,LRRC4C,DOLK
6949,EDA,DOLK
6950,TPRA1,DOLK
6951,CREB3,DOLK
